Filename,Site,Biotic_Soundtype_Richness,Wind_rain,Anthrophony,Cicadas.Stridulations,ACI,ADI,AEve,BioA,H,M,NDSI,NDSI_Bio,NDSI_Anth,ARic,Ht,year,Season,day,hour,min,sec,time,TOD,TOD_by_Season,mean.rich,mean.rich_Szn
KATSUUDAKEFR_20171015_120000.wav,KATSUUDAKEFR,1,0,0,1,0.619439893,0.982248423,0.148312248,0.49222348,0.939805988,0.525377969,0.982841773,0.735188243,0.022367543,0.82763742,0.992949232,2017,Autumn,15,12,0,0,15/10/2017 12:00,Day,Autumn_Day,2.625,2.0625
KATSUUDAKEFR_20171015_180000.wav,KATSUUDAKEFR,1,0,0,1,0.605968798,0.946850268,0.283946289,0.589235275,0.929715935,0.305085259,0.985293512,0.791874853,0.020550589,0.38093028,0.988749626,2017,Autumn,15,18,0,0,15/10/2017 18:00,Dusk,Autumn_Dusk,2.625,2.0625
KATSUUDAKEFR_20171020_000000.wav,KATSUUDAKEFR,3,0,0,1,0.609447598,0.925546984,0.282016224,0.574821396,0.886241501,0.135132412,0.999722428,0.597782612,0.000323722,0.434219715,0.990445561,2017,Autumn,20,0,0,0,20/10/2017 00:00,Night,Autumn_Night,2.625,2.0625
KATSUUDAKEFR_20171020_063000.wav,KATSUUDAKEFR,1,0,0,1,0.601092087,0.922465708,0.351598026,0.595455628,0.929415953,0.331701077,0.982998114,0.78730936,0.023227678,0.57780422,0.9912581,2017,Autumn,20,6,30,0,20/10/2017 06:30,Dawn,Autumn_Dawn,2.625,2.0625
KATSUUDAKEFR_20171020_120000.wav,KATSUUDAKEFR,2,0,1,1,0.635081032,0.919116825,0.33677308,0.312398199,0.863942224,0.339107216,0.927450601,0.567809984,0.061552523,0.545193011,0.990893751,2017,Autumn,20,12,0,0,20/10/2017 12:00,Day,Autumn_Day,2.625,2.0625
KATSUUDAKEFR_20171020_180000.wav,KATSUUDAKEFR,1,1,0,1,0.595207735,0.92937521,0.308052106,0.440306797,0.858833908,0.157983363,0.933312473,0.621938814,0.056264952,0.230034606,0.98584518,2017,Autumn,20,18,0,0,20/10/2017 18:00,Dusk,Autumn_Dusk,2.625,2.0625
KATSUUDAKEFR_20180105_000000.wav,KATSUUDAKEFR,3,1,0,1,0.607862961,0.656035967,0.70595448,0.264104665,0.808424486,0.045177842,0.985100311,0.634129281,0.006341901,0.203232589,0.992003038,2018,Winter,5,0,0,0,05/01/2018 00:00,Night,Winter_Night,2.625,2.75
KATSUUDAKEFR_20180105_070000.wav,KATSUUDAKEFR,2,1,0,0,0.610562899,0.09707107,0.966696649,0.063377552,0.54226542,0.036895452,0.780092693,0.807762972,0.524842636,0.179833854,0.995726466,2018,Winter,5,7,0,0,05/01/2018 07:00,Dawn,Winter_Dawn,2.625,2.75
KATSUUDAKEFR_20180105_120000.wav,KATSUUDAKEFR,6,1,0,0,0.652429608,0.71885735,0.638567196,0.197512957,0.701616285,0.037569807,0.936520354,0.71538401,0.139447149,0.180780145,0.995484816,2018,Winter,5,12,0,0,05/01/2018 12:00,Day,Winter_Day,2.625,2.75
KATSUUDAKEFR_20180105_183000.wav,KATSUUDAKEFR,0,1,0,0,0.673796971,0.546648487,0.774177903,0.143887728,0.788049304,0.044988193,0.829869036,0.819751188,0.412437097,0.072528603,0.985559348,2018,Winter,5,18,30,0,05/01/2018 18:30,Dusk,Winter_Dusk,2.625,2.75
KATSUUDAKEFR_20180110_000000.wav,KATSUUDAKEFR,1,1,1,0,0.599635298,0.313245618,0.913031497,0.116905952,0.537641236,0.036807957,0.258453458,0.130842791,0.994600261,0.140794224,0.992474801,2018,Winter,10,0,0,0,10/01/2018 00:00,Night,Winter_Night,2.625,2.75
KATSUUDAKEFR_20180110_070000.wav,KATSUUDAKEFR,0,1,0,0,0.607903334,0.449122856,0.83223487,0.124108527,0.694443803,0.038043433,0.90622054,0.753220169,0.239544563,0.172360712,0.993901281,2018,Winter,10,7,0,0,10/01/2018 07:00,Dawn,Winter_Dawn,2.625,2.75
KATSUUDAKEFR_20180110_120000.wav,KATSUUDAKEFR,6,1,0,0,0.603228487,0.209072439,0.945624824,0.177762106,0.629386119,0.041608728,0.739908494,0.631548861,0.612522147,0.117130727,0.989929038,2018,Winter,10,12,0,0,10/01/2018 12:00,Day,Winter_Day,2.625,2.75
KATSUUDAKEFR_20180110_183000.wav,KATSUUDAKEFR,0,1,0,0,0.602777656,0.189366314,0.950608326,0.079461298,0.680572308,0.043411991,0.608742017,0.508397846,0.81105357,0.161428844,0.991298755,2018,Winter,10,18,30,0,10/01/2018 18:30,Dusk,Winter_Dusk,2.625,2.75
KATSUUDAKEFR_20180115_000000.wav,KATSUUDAKEFR,2,1,0,0,0.598282806,0.040643107,0.993222548,0.072362783,0.395601498,0.033193643,0.7324759,0.71967921,0.648021803,0.130580638,0.999571162,2018,Winter,15,0,0,0,15/01/2018 00:00,Night,Winter_Night,2.625,2.75
KATSUUDAKEFR_20180115_070000.wav,KATSUUDAKEFR,5,1,0,0,0.624757342,0.894841178,0.409236091,0.202380101,0.656014991,0.035403012,0.978201743,0.72355554,0.030718165,0.161996991,0.996129912,2018,Winter,15,7,0,0,15/01/2018 07:00,Dawn,Winter_Dawn,2.625,2.75
KATSUUDAKEFR_20180115_120000.wav,KATSUUDAKEFR,4,1,1,0,0.603216712,0.396510945,0.865033204,0.146424277,0.671111481,0.03964449,0.322101777,0.175227388,0.983495563,0.184999517,0.993529325,2018,Winter,15,12,0,0,15/01/2018 12:00,Day,Winter_Day,2.625,2.75
KATSUUDAKEFR_20180115_183000.wav,KATSUUDAKEFR,1,1,1,0,0.600526866,0.156421615,0.956126291,0.067698927,0.496015677,0.03506738,0.708955724,0.681120326,0.678923087,0.156072551,0.996368771,2018,Winter,15,18,30,0,15/01/2018 18:30,Dusk,Winter_Dusk,2.625,2.75
KATSUUDAKEFR_20180120_000000.wav,KATSUUDAKEFR,1,1,0,0,0.687422829,0.833534563,0.4894977,0.232879206,0.792976893,0.035859098,0.876794897,0.736585688,0.324678085,0.174784063,0.996451166,2018,Winter,20,0,0,0,20/01/2018 00:00,Night,Winter_Night,2.625,2.75
KATSUUDAKEFR_20180120_070000.wav,KATSUUDAKEFR,7,1,0,0,0.620847898,0.563722679,0.796649775,0.327241123,0.558241777,0.038867331,0.979521257,0.583324078,0.040440932,0.047257221,0.985277243,2018,Winter,20,7,0,0,20/01/2018 07:00,Dawn,Winter_Dawn,2.625,2.75
KATSUUDAKEFR_20180120_120000.wav,KATSUUDAKEFR,5,1,1,0,0.605553294,0.730742676,0.656545583,0.392072657,0.521357117,0.035904747,0.984483471,0.619200546,0.015159875,0.177873369,0.996689577,2018,Winter,20,12,0,0,20/01/2018 12:00,Day,Winter_Day,2.625,2.75
KATSUUDAKEFR_20180120_183000.wav,KATSUUDAKEFR,1,1,0,0,0.605652544,0.111893544,0.976851993,0.106541683,0.370847235,0.033882951,0.77696561,0.74991499,0.707727657,0.143625621,0.99859227,2018,Winter,20,18,30,0,20/01/2018 18:30,Dusk,Winter_Dusk,2.625,2.75
KEMINFR_20170405_000000.wav,KEMINFR,2,1,0,0,0.606862049,0.236542405,0.949745519,0.070170762,0.489289016,0.039202391,0.516552272,0.379318962,0.904186396,0.236583261,0.999592277,2017,Spring,5,0,0,0,05/04/2017 00:00,Night,Spring_Night,2.90625,3.375
KEMINFR_20170405_060000.wav,KEMINFR,5,1,0,0,0.6179646,0.859621716,0.477505071,0.231976449,0.730821807,0.042597261,0.571363545,0.416246777,0.805260499,0.260937008,0.995866448,2017,Spring,5,6,0,0,05/04/2017 06:00,Dawn,Spring_Dawn,2.90625,3.375
KEMINFR_20170405_120000.wav,KEMINFR,3,1,0,0,0.604656679,0.656406615,0.711440777,0.07755998,0.705140612,0.044158345,0.351638971,0.204380162,0.964935835,0.269156468,0.995434656,2017,Spring,5,12,0,0,05/04/2017 12:00,Day,Spring_Day,2.90625,3.375
KEMINFR_20170405_190000.wav,KEMINFR,1,1,0,0,0.602668313,0.39793441,0.882496018,0.092093867,0.614719719,0.043079758,0.117541718,0.050007916,0.998212778,0.254380877,0.99519017,2017,Spring,5,19,0,0,05/04/2017 19:00,Dusk,Spring_Dusk,2.90625,3.375
KEMINFR_20170410_000000.wav,KEMINFR,2,1,0,0,0.606301875,0.289544095,0.927758663,0.067914173,0.506964682,0.039308122,0.521338299,0.390100532,0.881644768,0.238218556,0.999388539,2017,Spring,10,0,0,0,10/04/2017 00:00,Night,Spring_Night,2.90625,3.375
KEMINFR_20170410_060000.wav,KEMINFR,8,1,0,0,0.612283795,0.709348958,0.669912703,0.268943244,0.715169747,0.043179042,0.809709446,0.678307659,0.33472553,0.232017518,0.99365034,2017,Spring,10,6,0,0,10/04/2017 06:00,Dawn,Spring_Dawn,2.90625,3.375
KEMINFR_20170410_120000.wav,KEMINFR,4,1,1,0,0.600715273,0.162771123,0.969785643,0.068546803,0.545810068,0.041090144,0.461842277,0.313429525,0.930959182,0.250742735,0.99669017,2017,Spring,10,12,0,0,10/04/2017 12:00,Day,Spring_Day,2.90625,3.375
KEMINFR_20170410_190000.wav,KEMINFR,2,1,0,0,0.599386332,0.734332426,0.611011262,0.077336555,0.689779818,0.041719672,0.550527338,0.435726515,0.839728158,0.261292101,0.996888073,2017,Spring,10,19,0,0,10/04/2017 19:00,Dusk,Spring_Dusk,2.90625,3.375
KEMINFR_20170415_000000.wav,KEMINFR,1,1,0,0,0.605163022,0.155591188,0.96966175,0.078489885,0.426401522,0.038944309,0.645607694,0.570323314,0.777913602,0.231965189,0.999623785,2017,Spring,15,0,0,0,15/04/2017 00:00,Night,Spring_Night,2.90625,3.375
KEMINFR_20170415_060000.wav,KEMINFR,9,1,0,0,0.605711421,0.683196371,0.691900114,0.263070172,0.602790415,0.041333177,0.574427584,0.418831172,0.600788042,0.265459768,0.997613476,2017,Spring,15,6,0,0,15/04/2017 06:00,Dawn,Spring_Dawn,2.90625,3.375
KEMINFR_20170415_120000.wav,KEMINFR,4,1,1,0,0.601714503,0.466887476,0.844339169,0.100681735,0.547142589,0.042274898,0.366055944,0.220861896,0.952757937,0.262484464,0.996402794,2017,Spring,15,12,0,0,15/04/2017 12:00,Day,Spring_Day,2.90625,3.375
KEMINFR_20170415_190000.wav,KEMINFR,2,1,0,0,0.606660185,0.216064549,0.95448568,0.080680264,0.463431973,0.040770515,0.503501736,0.364663499,0.896691471,0.260572572,0.998035758,2017,Spring,15,19,0,0,15/04/2017 19:00,Dusk,Spring_Dusk,2.90625,3.375
KEMINFR_20170420_000000.wav,KEMINFR,1,1,0,0,0.600688358,0.495285043,0.830393697,0.300310296,0.538355779,0.040511337,0.662266388,0.525751287,0.609118863,0.262364854,0.998297245,2017,Spring,20,0,0,0,20/04/2017 00:00,Night,Spring_Night,2.90625,3.375
KEMINFR_20170420_060000.wav,KEMINFR,3,1,0,0,0.60857958,0.744696896,0.629384107,0.422499002,0.69196485,0.045268707,0.824712707,0.523017574,0.128139082,0.262067698,0.99408704,2017,Spring,20,6,0,0,20/04/2017 06:00,Dawn,Spring_Dawn,2.90625,3.375
KEMINFR_20170420_120000.wav,KEMINFR,4,1,1,0,0.605097416,0.009784911,0.999166083,0.236154898,0.402623587,0.043013064,0.632032951,0.505818361,0.678093409,0.24603184,0.994611465,2017,Spring,20,12,0,0,20/04/2017 12:00,Day,Spring_Day,2.90625,3.375
KEMINFR_20170420_190000.wav,KEMINFR,3,1,0,0,0.614280572,0.202895974,0.962522063,0.199789058,0.563915398,0.058488161,0.350357485,0.202865139,0.955789427,0.022049383,0.973367469,2017,Spring,20,19,0,0,20/04/2017 19:00,Dusk,Spring_Dusk,2.90625,3.375
KEMINFR_20170705_000000.wav,KEMINFR,3,0,1,1,0.596736859,0.813957568,0.521178218,0.318393108,0.591225002,0.039224258,0.998018813,0.765805375,0.001937735,0.223409325,0.998071778,2017,Summer,5,0,0,0,05/07/2017 00:00,Night,Summer_Night,2.90625,3.875
KEMINFR_20170705_053000.wav,KEMINFR,6,0,0,1,0.596876482,0.853994377,0.412907326,0.825076194,0.840012894,0.280761724,0.999804503,0.713517042,0.000335109,0.708639653,0.992209987,2017,Summer,5,5,30,0,05/07/2017 05:30,Dawn,Summer_Dawn,2.90625,3.875
KEMINFR_20170705_120000.wav,KEMINFR,6,0,1,1,0.581464124,0.74421277,0.605154397,0.441658192,0.845752484,0.184074886,0.998347831,0.661583383,0.001239787,0.551120567,0.991383071,2017,Summer,5,12,0,0,05/07/2017 12:00,Day,Summer_Day,2.90625,3.875
KEMINFR_20170705_193000.wav,KEMINFR,2,0,0,1,0.587673141,0.983482107,0.118954031,0.484040301,0.917903282,0.231514145,0.996372094,0.692762051,0.004301071,0.698477151,0.992250814,2017,Summer,5,19,30,0,05/07/2017 19:30,Dusk,Summer_Dusk,2.90625,3.875
KEMINFR_20170710_000000.wav,KEMINFR,3,0,0,1,0.603411847,0.772679684,0.600403125,0.275204186,0.548383268,0.039380868,0.917518711,0.545566109,0.029233881,0.237431123,0.998949055,2017,Summer,10,0,0,0,10/07/2017 00:00,Night,Summer_Night,2.90625,3.875
KEMINFR_20170710_053000.wav,KEMINFR,4,0,0,1,0.588367891,0.883409978,0.378687278,0.778147809,0.84143095,0.134849662,0.995547439,0.708531197,0.005259639,0.610916295,0.992142527,2017,Summer,10,5,30,0,10/07/2017 05:30,Dawn,Summer_Dawn,2.90625,3.875
KEMINFR_20170710_120000.wav,KEMINFR,5,1,1,1,0.589844867,0.814208218,0.505798252,0.505888502,0.82759702,0.087103602,0.998951879,0.700120699,0.001125188,0.507993634,0.991893521,2017,Summer,10,12,0,0,10/07/2017 12:00,Day,Summer_Day,2.90625,3.875
KEMINFR_20170710_193000.wav,KEMINFR,2,0,1,1,0.587800988,0.98615317,0.115433912,0.409844632,0.934193377,0.106724577,0.993553024,0.768713135,0.009366225,0.601498865,0.992279832,2017,Summer,10,19,30,0,10/07/2017 19:30,Dusk,Summer_Dusk,2.90625,3.875
KEMINFR_20170715_000000.wav,KEMINFR,2,0,1,1,0.598254208,0.720925809,0.658275086,0.315990153,0.497803625,0.038713224,0.996866943,0.649477017,0.00415178,0.228513937,0.999663252,2017,Summer,15,0,0,0,15/07/2017 00:00,Night,Summer_Night,2.90625,3.875
KEMINFR_20170715_053000.wav,KEMINFR,7,0,0,1,0.590179626,0.900185042,0.348179577,0.767001717,0.844193048,0.091261246,0.9964233,0.755550547,0.005792966,0.565484375,0.992265428,2017,Summer,15,5,30,0,15/07/2017 05:30,Dawn,Summer_Dawn,2.90625,3.875
KEMINFR_20170715_120000.wav,KEMINFR,4,1,0,1,0.580619657,0.844558811,0.446337348,0.465288848,0.818466243,0.061373643,0.998802044,0.727645408,0.001304146,0.385976333,0.991979299,2017,Summer,15,12,0,0,15/07/2017 12:00,Day,Summer_Day,2.90625,3.875
KEMINFR_20170715_193000.wav,KEMINFR,2,0,1,1,0.586832039,0.987100553,0.114471102,0.416639323,0.929479165,0.10018556,0.995154288,0.744698139,0.005572089,0.566590768,0.992128592,2017,Summer,15,19,30,0,15/07/2017 19:30,Dusk,Summer_Dusk,2.90625,3.875
KEMINFR_20170720_000000.wav,KEMINFR,3,1,0,1,0.593831692,0.744225379,0.617366477,0.318515122,0.629248032,0.039830564,0.999162387,0.694200596,0.000852458,0.237383155,0.997825882,2017,Summer,20,0,0,0,20/07/2017 00:00,Night,Summer_Night,2.90625,3.875
KEMINFR_20170720_053000.wav,KEMINFR,9,0,0,1,0.579736499,0.81300649,0.509571713,0.639902351,0.844941045,0.133417604,0.996732935,0.747558182,0.003051656,0.577430438,0.991850528,2017,Summer,20,5,30,0,20/07/2017 05:30,Dawn,Summer_Dawn,2.90625,3.875
KEMINFR_20170720_120000.wav,KEMINFR,3,1,1,1,0.589905426,0.755846794,0.586469875,0.538403125,0.812051321,0.085678806,0.999689842,0.655153595,0.000418026,0.292382018,0.988826887,2017,Summer,20,12,0,0,20/07/2017 12:00,Day,Summer_Day,2.90625,3.875
KEMINFR_20170720_193000.wav,KEMINFR,1,0,0,1,0.585378614,0.97116722,0.202497418,0.448387305,0.887995661,0.083298546,0.997619042,0.719510827,0.002540565,0.384298676,0.99066932,2017,Summer,20,19,30,0,20/07/2017 19:30,Dusk,Summer_Dusk,2.90625,3.875
KEMINFR_20171005_000000.wav,KEMINFR,1,1,0,1,0.61920102,0.493107889,0.824779618,0.109865224,0.638282916,0.039509972,0.921426277,0.689425109,0.115883847,0.247552509,0.99962641,2017,Autumn,5,0,0,0,05/10/2017 00:00,Night,Autumn_Night,2.90625,2.3125
KEMINFR_20171005_063000.wav,KEMINFR,8,1,0,1,0.633666298,0.769808623,0.589224413,0.197055936,0.696879583,0.040117489,0.082216634,0.034061099,0.998894744,0.138139128,0.99132746,2017,Autumn,5,6,30,0,05/10/2017 06:30,Dawn,Autumn_Dawn,2.90625,2.3125
KEMINFR_20171005_120000.wav,KEMINFR,4,1,1,1,0.592602,0.988440975,0.13002774,0.22726583,0.925109634,0.080374513,0.988759379,0.926041274,0.016644036,0.258305586,0.988231031,2017,Autumn,5,12,0,0,05/10/2017 12:00,Day,Autumn_Day,2.90625,2.3125
KEMINFR_20171005_180000.wav,KEMINFR,2,0,0,1,0.58771856,0.944201596,0.316483503,0.465732051,0.852428649,0.048645857,0.920205521,0.710460876,0.116267396,0.262495678,0.992507906,2017,Autumn,5,18,0,0,05/10/2017 18:00,Dusk,Autumn_Dusk,2.90625,2.3125
KEMINFR_20171010_000000.wav,KEMINFR,1,1,0,1,0.608848733,0.610709641,0.765198154,0.113170331,0.75595591,0.040318974,0.664067968,0.475160267,0.454001648,0.260872843,0.998526686,2017,Autumn,10,0,0,0,10/10/2017 00:00,Night,Autumn_Night,2.90625,2.3125
KEMINFR_20171010_063000.wav,KEMINFR,3,1,0,1,0.598772327,0.979693229,0.13006163,0.281170957,0.943044867,0.106772257,0.995771242,0.962677978,0.007847375,0.498647221,0.991468278,2017,Autumn,10,6,30,0,10/10/2017 06:30,Dawn,Autumn_Dawn,2.90625,2.3125
KEMINFR_20171010_120000.wav,KEMINFR,2,1,0,1,0.588436862,0.968059639,0.222008635,0.293948808,0.932516461,0.098540499,0.983662026,0.960367301,0.030109017,0.395715216,0.990393645,2017,Autumn,10,12,0,0,10/10/2017 12:00,Day,Autumn_Day,2.90625,2.3125
KEMINFR_20171010_180000.wav,KEMINFR,1,1,0,1,0.593873747,0.960553404,0.266292358,0.460044714,0.901005189,0.064929341,0.864918157,0.744893165,0.150292836,0.288499671,0.990180182,2017,Autumn,10,18,0,0,10/10/2017 18:00,Dusk,Autumn_Dusk,2.90625,2.3125
KEMINFR_20171015_000000.wav,KEMINFR,2,1,0,1,0.608502199,0.531569494,0.81881886,0.263199376,0.678273914,0.039896413,0.899651284,0.520729068,0.03463098,0.246246142,0.998586803,2017,Autumn,15,0,0,0,15/10/2017 00:00,Night,Autumn_Night,2.90625,2.3125
KEMINFR_20171015_063000.wav,KEMINFR,2,0,0,1,0.591348758,0.991774423,0.094134301,0.285306248,0.906995099,0.181050547,0.995298266,0.813586605,0.005700266,0.60467414,0.991776802,2017,Autumn,15,6,30,0,15/10/2017 06:30,Dawn,Autumn_Dawn,2.90625,2.3125
KEMINFR_20171015_120000.wav,KEMINFR,1,0,1,1,0.590529524,0.988730538,0.11135044,0.334189715,0.928678807,0.210518491,0.990239908,0.865092518,0.014398175,0.581641711,0.991502731,2017,Autumn,15,12,0,0,15/10/2017 12:00,Day,Autumn_Day,2.90625,2.3125
KEMINFR_20171015_180000.wav,KEMINFR,3,0,0,1,0.586946429,0.926255891,0.358306031,0.510221836,0.887987586,0.065613671,0.960448503,0.771168628,0.047896213,0.172495274,0.986534056,2017,Autumn,15,18,0,0,15/10/2017 18:00,Dusk,Autumn_Dusk,2.90625,2.3125
KEMINFR_20171020_000000.wav,KEMINFR,1,0,1,1,0.609664602,0.392694023,0.896149814,0.267422968,0.63481846,0.039738097,0.996533583,0.405826873,0.002231803,0.247913832,0.99919957,2017,Autumn,20,0,0,0,20/10/2017 00:00,Night,Autumn_Night,2.90625,2.3125
KEMINFR_20171020_063000.wav,KEMINFR,3,0,0,1,0.590383173,0.977768681,0.140966999,0.300331806,0.916720507,0.087729697,0.994858558,0.878754654,0.007154583,0.507261021,0.991853953,2017,Autumn,20,6,30,0,20/10/2017 06:30,Dawn,Autumn_Dawn,2.90625,2.3125
KEMINFR_20171020_120000.wav,KEMINFR,2,0,1,1,0.590176261,0.965283795,0.193501558,0.345238419,0.94244069,0.162442587,0.972968776,0.88544973,0.042496933,0.535701448,0.991343309,2017,Autumn,20,12,0,0,20/10/2017 12:00,Day,Autumn_Day,2.90625,2.3125
KEMINFR_20171020_180000.wav,KEMINFR,1,0,0,1,0.59914073,0.964987928,0.244783851,0.397141893,0.862488751,0.06585947,0.846435019,0.674016861,0.172392377,0.210454051,0.987848898,2017,Autumn,20,18,0,0,20/10/2017 18:00,Dusk,Autumn_Dusk,2.90625,2.3125
KEMINFR_20180105_000000.wav,KEMINFR,1,1,0,1,0.59876728,0.201639898,0.961301466,0.081594312,0.456057815,0.039983143,0.526697668,0.389653451,0.896760559,0.258507427,0.999492259,2018,Winter,5,0,0,0,05/01/2018 00:00,Night,Winter_Night,2.90625,2.0625
KEMINFR_20180105_070000.wav,KEMINFR,2,1,0,0,0.684749806,0.965577053,0.241374847,0.059403536,0.747896882,0.041511061,0.605123325,0.508160972,0.836515718,0.265099691,0.997362576,2018,Winter,5,7,0,0,05/01/2018 07:00,Dawn,Winter_Dawn,2.90625,2.0625
KEMINFR_20180105_120000.wav,KEMINFR,4,1,1,0,0.608714156,0.542473525,0.79614198,0.257571817,0.622096799,0.044791341,0.872081277,0.6313496,0.243192276,0.275535053,0.995340963,2018,Winter,5,12,0,0,05/01/2018 12:00,Day,Winter_Day,2.90625,2.0625
KEMINFR_20180105_183000.wav,KEMINFR,2,1,0,0,0.600003701,0.067994379,0.989451865,0.181017249,0.405676937,0.04189511,0.566737763,0.432443033,0.848574897,0.272867498,0.997691266,2018,Winter,5,18,30,0,05/01/2018 18:30,Dusk,Winter_Dusk,2.90625,2.0625
KEMINFR_20180110_000000.wav,KEMINFR,1,1,0,0,0.599885947,0.052903647,0.993504224,0.068288328,0.419050147,0.043314119,0.467676465,0.317855848,0.931928752,0.281273848,0.996966695,2018,Winter,10,0,0,0,10/01/2018 00:00,Night,Winter_Night,2.90625,2.0625
KEMINFR_20180110_070000.wav,KEMINFR,1,1,0,0,0.603549788,0.238028696,0.94239027,0.082691299,0.565866874,0.044452155,0.182061227,0.083527829,0.9957829,0.227969462,0.992878034,2018,Winter,10,7,0,0,10/01/2018 07:00,Dawn,Winter_Dawn,2.90625,2.0625
KEMINFR_20180110_120000.wav,KEMINFR,1,1,1,0,0.60333783,0.278583543,0.927514766,0.068492252,0.639431082,0.04740181,0.458644075,0.306532364,0.934810754,0.285692571,0.994209343,2018,Winter,10,12,0,0,10/01/2018 12:00,Day,Winter_Day,2.90625,2.0625
KEMINFR_20180110_183000.wav,KEMINFR,0,1,1,0,0.610692429,0.067968292,0.988296826,0.079878919,0.556271462,0.051337578,0.486912062,0.335622227,0.943010395,0.221480612,0.991143474,2018,Winter,10,18,30,0,10/01/2018 18:30,Dusk,Winter_Dusk,2.90625,2.0625
KEMINFR_20180115_000000.wav,KEMINFR,1,1,0,0,0.597371051,0.104531654,0.985212277,0.050494864,0.389926448,0.039956695,0.564055807,0.446447616,0.867970326,0.258206533,0.999642369,2018,Winter,15,0,0,0,15/01/2018 00:00,Night,Winter_Night,2.90625,2.0625
KEMINFR_20180115_070000.wav,KEMINFR,5,0,0,0,0.602365516,0.504070615,0.828934758,0.128110498,0.434092822,0.040481141,0.049779077,0.019707123,0.999540249,0.264537772,0.998642616,2018,Winter,15,7,0,0,15/01/2018 07:00,Dawn,Winter_Dawn,2.90625,2.0625
KEMINFR_20180115_120000.wav,KEMINFR,7,1,1,0,0.618289265,0.743160606,0.605854421,0.207608001,0.672010177,0.043256764,0.891695544,0.724432506,0.169622718,0.268938429,0.996247049,2018,Winter,15,12,0,0,15/01/2018 12:00,Day,Winter_Day,2.90625,2.0625
KEMINFR_20180115_183000.wav,KEMINFR,1,1,0,0,0.603265496,0.39242533,0.870076708,0.073818439,0.461998565,0.040220033,0.56714509,0.441874724,0.894652686,0.264921522,0.999460913,2018,Winter,15,18,30,0,15/01/2018 18:30,Dusk,Winter_Dusk,2.90625,2.0625
KEMINFR_20180120_000000.wav,KEMINFR,0,1,0,0,0.656132141,0.790115395,0.547505777,0.295799025,0.597726843,0.04068436,0.870628114,0.66986875,0.238302399,0.270670284,0.998937456,2018,Winter,20,0,0,0,20/01/2018 00:00,Night,Winter_Night,2.90625,2.0625
KEMINFR_20180120_070000.wav,KEMINFR,1,1,1,0,0.616571734,0.673670806,0.692055675,0.383575925,0.552929528,0.043639536,0.102516769,0.042881533,0.99806908,0.272910483,0.996150229,2018,Winter,20,7,0,0,20/01/2018 07:00,Dawn,Winter_Dawn,2.90625,2.0625
KEMINFR_20180120_120000.wav,KEMINFR,4,1,1,0,0.603194843,0.216885411,0.942655834,0.184963129,0.359820796,0.042399836,0.657323085,0.556580803,0.653067594,0.279854101,0.997539202,2018,Winter,20,12,0,0,20/01/2018 12:00,Day,Winter_Day,2.90625,2.0625
KEMINFR_20180120_183000.wav,KEMINFR,2,1,0,0,0.599986879,0.092489156,0.983327213,0.101437625,0.318782196,0.040083197,0.791539153,0.762514565,0.377161501,0.260017506,0.999463765,2018,Winter,20,18,30,0,20/01/2018 18:30,Dusk,Winter_Dusk,2.90625,2.0625
KURASHIKIOP_20170405_190000.wav,KURASHIKIOP,3,1,1,0,0.615468208,0.766740173,0.622706658,0.299102619,0.67108424,0.064314516,0.184960039,0.084378059,0.985053951,0.002479419,0.947781117,2017,Spring,5,19,0,0,05/04/2017 19:00,Dusk,Spring_Dusk,3.245614035,4.307692308
KURASHIKIOP_20170410_000000.wav,KURASHIKIOP,3,1,1,0,0.603275589,0.6652211,0.718147115,0.166855332,0.55462277,0.049860567,0.90808135,0.669739769,0.207970813,0.344847264,0.995399744,2017,Spring,10,0,0,0,10/04/2017 00:00,Night,Spring_Night,3.245614035,4.307692308
KURASHIKIOP_20170410_060000.wav,KURASHIKIOP,7,1,1,0,0.613574046,0.872168341,0.457810515,0.226191131,0.688571596,0.055917304,0.962839609,0.657782028,0.089936011,0.373881381,0.992919777,2017,Spring,10,6,0,0,10/04/2017 06:00,Dawn,Spring_Dawn,3.245614035,4.307692308
KURASHIKIOP_20170410_120000.wav,KURASHIKIOP,6,1,1,0,0.608736025,0.846703574,0.467876411,0.14519703,0.772853421,0.076742891,0.864146627,0.84890309,0.417968365,0.451545121,0.991749425,2017,Spring,10,12,0,0,10/04/2017 12:00,Day,Spring_Day,3.245614035,4.307692308
KURASHIKIOP_20170410_190000.wav,KURASHIKIOP,1,1,1,0,0.604281547,0.559966844,0.763085305,0.064334885,0.706433509,0.067708072,0.510743908,0.364965202,0.922097225,0.120593192,0.983932838,2017,Spring,10,19,0,0,10/04/2017 19:00,Dusk,Spring_Dusk,3.245614035,4.307692308
KURASHIKIOP_20170415_000000.wav,KURASHIKIOP,3,1,1,0,0.607723338,0.623433221,0.752514391,0.2680464,0.477140947,0.051556524,0.909606808,0.713378989,0.183811381,0.358783714,0.994643087,2017,Spring,15,0,0,0,15/04/2017 00:00,Night,Spring_Night,3.245614035,4.307692308
KURASHIKIOP_20170415_060000.wav,KURASHIKIOP,7,1,1,0,0.612880977,0.786778251,0.597160237,0.283353879,0.558265624,0.056427869,0.977610601,0.704609375,0.050743422,0.380360263,0.992849455,2017,Spring,15,6,0,0,15/04/2017 06:00,Dawn,Spring_Dawn,3.245614035,4.307692308
